,InChIKey,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT,base_rdkit_smiles
9628,ICEUMJPAMUZPEV-UHFFFAOYSA-N,-4.44,0.0,1,G1,363.3640000000001,2.1093,93.01000000000002,26.0,5.0,2.0,8.0,4.0,138.0,2.0,2.0,2.0,4.0,74.57,147.57354845323246,1.97784158967874,984.0307550546438,CNC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1C
9629,IIVDVROKGKVRAD-UHFFFAOYSA-N,-3.81,0.0,1,G1,363.3640000000001,2.2387,92.75470000000004,26.0,5.0,2.0,8.0,4.0,138.0,2.0,2.0,2.0,4.0,88.56,147.36357696663714,2.005136156455204,984.0307550546438,CCC1C(N)CN1c1c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c2c1F
9630,FNYQALWNSAGHJV-UHFFFAOYSA-N,-5.04,0.0,1,G1,363.36400000000015,2.2387,92.75470000000004,26.0,5.0,2.0,8.0,3.0,138.0,2.0,2.0,2.0,4.0,88.56,147.36357696663714,2.0090274725263333,1011.1340086527828,CC1N(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1(C)N
9631,BYUOTYDQGYSLFD-UHFFFAOYSA-N,-4.63,0.0,1,G1,331.34700000000004,1.7095000000000002,88.17970000000003,24.0,5.0,2.0,7.0,3.0,126.0,2.0,2.0,2.0,4.0,88.56,136.8330994493143,1.959251001199356,919.4172128273324,CC1C(N)CN1c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1
9632,ORHUFIOIUIPUTP-UHFFFAOYSA-N,-4.17,0.0,1,G1,349.3370000000001,1.8486,88.13770000000002,25.0,5.0,2.0,8.0,3.0,132.0,2.0,2.0,2.0,4.0,88.56,140.9986348522405,2.032954972398826,967.9900145945018,CC1C(N)CN1c1c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c2c1F
9633,JFEUXSKGSSSZGI-UHFFFAOYSA-N,-4.25,0.0,1,G1,390.5200000000002,3.0309000000000017,104.25160000000004,28.0,5.0,2.0,5.0,4.0,156.0,0.0,3.0,4.0,4.0,83.83000000000001,167.08010683224018,1.5318377157661975,680.4801677886628,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)C(CO)CO)CCC12
9634,TWMNUUAIOLTJCK-UHFFFAOYSA-N,-2.92,0.0,1,G1,316.31300000000005,0.9077999999999996,80.44440000000003,23.0,7.0,3.0,7.0,3.0,120.0,3.0,1.0,1.0,4.0,100.88,130.9183969144779,1.9009783691703857,813.1097517933624,OCC1OC(n2c(-c3ccco3)nc3ccccc32)C(O)C1O
9635,ORVSZWPGYPLKQP-UHFFFAOYSA-N,-2.33,0.0,1,G1,346.33900000000006,0.2686999999999995,86.45120000000003,25.0,8.0,4.0,8.0,3.0,132.0,3.0,1.0,1.0,4.0,121.11,142.07757278107053,1.8870760358457377,859.2853904294357,OCC1OC(n2c(-c3ccco3)nc3ccccc32)C(O)C(O)C1O
9636,URYSHBMTTTXBAR-UHFFFAOYSA-N,-2.91,0.0,1,G1,308.44000000000005,0.8799999999999999,79.60120000000003,20.0,6.0,4.0,6.0,9.0,120.0,0.0,1.0,1.0,1.0,90.15,124.8912576251124,2.2539949158914965,253.71876200324016,CCCCCCCCSC1C(O)C(O)OC(CO)C1O
9637,VBVXPLDOYIOZGP-UHFFFAOYSA-N,-0.28,0.0,1,G1,327.40600000000006,0.4121700000000001,83.50230000000003,22.0,5.0,3.0,8.0,5.0,122.0,0.0,1.0,2.0,2.0,104.93,133.02187324525906,2.255959143309589,558.2912039223412,CC(O)C1C(=O)N2C(C(=O)O)=C(SCC(=N)N(C)C)C(C)C12
9638,PFRYFZZSECNQOL-UHFFFAOYSA-N,-4.05,0.22885,2,G3,225.295,4.301040000000002,70.94640000000003,17.0,3.0,1.0,3.0,2.0,86.0,2.0,0.0,0.0,2.0,50.74,101.00505009585603,2.2627258972121216,559.1438223871523,Cc1cc(N=Nc2ccccc2C)ccc1N
9639,JCYPECIVGRXBMO-UHFFFAOYSA-N,-5.25,1.2489356357403782,3,G4,225.295,4.168000000000003,71.38700000000004,17.0,3.0,0.0,3.0,3.0,86.0,2.0,0.0,0.0,2.0,27.96,101.42499306904668,2.1154755667127603,486.6355887837592,CN(C)c1ccc(N=Nc2ccccc2)cc1
9640,LJONQULKOKMKBR-UHFFFAOYSA-N,-2.38,0.0,1,G1,190.202,0.7569999999999999,51.99990000000002,14.0,2.0,2.0,4.0,0.0,72.0,1.0,0.0,1.0,2.0,58.2,81.3081089908578,2.478639170149799,400.86340121826544,CC1NC(=O)c2ccccc2NC1=O
9641,DUAONSMGNHXBMX-UHFFFAOYSA-N,-3.05,0.0,1,G1,210.62,1.0219000000000005,52.41490000000002,14.0,2.0,2.0,5.0,0.0,72.0,1.0,0.0,1.0,2.0,58.2,85.24643310334285,2.519398164709945,417.2730231883477,O=C1CNC(=O)c2cc(Cl)ccc2N1
9642,ORCWMSOZENFEDR-UHFFFAOYSA-N,-3.96,0.0,1,G1,340.184,4.012200000000001,86.6144,21.0,4.0,2.0,6.0,2.0,102.0,4.0,0.0,0.0,4.0,66.49000000000001,128.10579411053934,1.8712395592286568,947.0215539642678,Brc1cccc(Nc2ncnc3cc4[nH]ncc4cc23)c1
9643,KGKJZEKQJQQOTD-UHFFFAOYSA-N,-2.36,0.0,1,G1,224.26,0.961,58.38340000000003,16.0,3.0,2.0,5.0,4.0,88.0,0.0,1.0,1.0,1.0,75.27000000000001,94.27752865342954,3.0954993471249166,329.13883789784944,C=CC1(C(C)CCC)C(=O)NC(=O)NC1=O
9644,BBFWQWIFLDQYQQ-UHFFFAOYSA-N,-2.82,0.0,1,G1,339.196,4.617200000000001,88.8194,21.0,3.0,2.0,5.0,2.0,102.0,4.0,0.0,0.0,4.0,53.6,128.91769256118812,1.8712395592286568,945.2345533728324,Brc1cccc(Nc2ncnc3cc4[nH]ccc4cc23)c1
9645,NUSZPHANRVUCGW-UHFFFAOYSA-N,-3.1,0.0,1,G1,210.186,0.7445999999999997,41.177800000000005,14.0,4.0,2.0,8.0,8.0,82.0,0.0,0.0,0.0,0.0,99.08,80.0050805027819,3.831950489575949,196.76075065686047,CCCCC(CO[N+](=O)O)O[N+](=O)O
9646,AAOVKJBEBIDNHE-UHFFFAOYSA-N,-3.71,0.0310385065505556,3,G5,284.74600000000004,3.153800000000002,81.81000000000003,20.0,2.0,0.0,4.0,1.0,100.0,2.0,0.0,1.0,3.0,32.67,122.06237911260712,2.2299634444150054,694.8779897536325,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
9647,IETWCRRCPURZOC-UHFFFAOYSA-N,-3.86,0.0,1,G1,305.359,3.4147000000000016,81.20160000000004,21.0,5.0,1.0,7.0,4.0,110.0,2.0,0.0,0.0,2.0,82.33,123.0536290790873,2.137236663947168,736.0386295860372,CN(C)c1ccc(N=Nc2ccc(S(=O)(=O)O)cc2)cc1
9648,DGBIGWXXNGSACT-UHFFFAOYSA-N,-4.41,0.4553500000000001,2,G3,315.716,3.037700000000002,83.68410000000002,22.0,4.0,1.0,7.0,2.0,110.0,2.0,0.0,1.0,3.0,84.6,130.14044123411497,2.233599180243165,817.4300132341531,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1
9649,VTENVAFNLWTNGE-UHFFFAOYSA-N,-1.5,0.0,1,G1,229.32,2.1838,63.18550000000004,16.0,2.0,2.0,4.0,9.0,94.0,0.0,0.0,0.0,0.0,66.4,97.42075442208385,3.770700205691751,210.3094124678053,CCCC(CCC)C(=O)NCCCC(=O)O
9650,QHAWLYRLLOXJAY-UHFFFAOYSA-N,-3.31,0.0,1,G1,353.22300000000007,4.627600000000003,93.43970000000002,22.0,4.0,1.0,5.0,2.0,108.0,4.0,0.0,0.0,4.0,42.74,135.49260616218007,1.880655230057104,990.4623751567658,Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21
9651,BBWYQCNFQUTQED-UHFFFAOYSA-N,-3.48,0.0,1,G1,354.21100000000007,4.022600000000002,91.2347,22.0,5.0,1.0,6.0,2.0,108.0,4.0,0.0,0.0,4.0,55.63,134.68070771153128,1.880655230057104,992.3396029835848,Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21
9652,CBFIWURGLMUIDN-UHFFFAOYSA-N,-1.96,0.0,1,G1,397.232,4.175200000000002,100.0945,25.0,5.0,2.0,7.0,4.0,124.0,4.0,0.0,0.0,4.0,80.03999999999999,150.8133041288164,1.8213717217384533,1106.832693284657,O=C(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21
9653,YDTHLPPWECZIOH-UHFFFAOYSA-N,-1.27,0.0,1,G1,194.234,1.6002000000000005,55.59740000000002,14.0,2.0,1.0,4.0,3.0,76.0,1.0,0.0,0.0,1.0,55.56,83.26596327385015,2.889659392557917,308.402966410215,CCN(C(N)=O)c1ccc(OC)cc1
9654,DOLBESUBPIZBQY-UHFFFAOYSA-N,-2.65,0.0,1,G1,220.203,0.7239999999999995,56.824700000000014,16.0,3.0,1.0,5.0,2.0,82.0,2.0,0.0,0.0,2.0,54.86,89.99128649145972,2.3968505007529406,601.3718945525195,O=c1[nH]c(=O)n(Cc2ccccc2)cc1F
9655,UXZDCVPAHZEYLF-UHFFFAOYSA-N,-3.54,0.0,1,G1,416.1350000000001,6.454800000000004,102.681,25.0,3.0,0.0,7.0,6.0,130.0,3.0,0.0,0.0,3.0,27.05,165.6058079004045,1.840787168299246,852.287332800423,Clc1ccc(C(Cn2ccnc2)OCc2cc(Cl)ccc2Cl)c(Cl)c1
9656,YSFJEZDRDFWOKZ-UHFFFAOYSA-N,-0.62,0.0,1,G1,176.16799999999998,-0.9068999999999996,37.39080000000001,12.0,5.0,1.0,5.0,1.0,70.0,0.0,2.0,2.0,2.0,57.150000000000006,70.16565607737425,1.9866905078306745,141.9772741801619,OCC1OCOC2COCOC12
9657,ZYWRFMURTYPAFJ-UHFFFAOYSA-N,-2.5,0.0,1,G1,196.159,0.3544999999999999,36.56079999999999,13.0,4.0,2.0,8.0,7.0,76.0,0.0,0.0,0.0,0.0,99.08,73.64013838838528,3.788391522896674,183.86342465256496,CCCC(CO[N+](=O)O)O[N+](=O)O
9658,WDEVEOPCADGSIO-UHFFFAOYSA-N,-2.44,0.0,1,G1,196.159,0.3544999999999999,36.56079999999999,13.0,4.0,2.0,8.0,7.0,76.0,0.0,0.0,0.0,0.0,99.08,73.64013838838528,3.313207444418365,183.86342465256496,CC(CCCO[N+](=O)O)O[N+](=O)O
9659,HLTARDPWGUYYMH-UHFFFAOYSA-N,-2.84,0.0,1,G1,210.186,0.7445999999999997,41.177800000000005,14.0,4.0,2.0,8.0,8.0,82.0,0.0,0.0,0.0,0.0,99.08,80.0050805027819,3.267223976287449,196.76075065686047,CC(CCCCO[N+](=O)O)O[N+](=O)O
9660,VJRKXIWXOWSLKQ-UHFFFAOYSA-N,-2.33,0.0,1,G1,206.154,0.7142,42.202800000000025,14.0,6.0,0.0,8.0,4.0,80.0,0.0,1.0,1.0,1.0,104.74,78.99924934925266,2.3505710202635663,210.3616189347681,O=[N+]([O-])OC1CCCC(O[N+](=O)[O-])C1
9661,FAAKQHWYELHYCG-UHFFFAOYSA-N,-2.13,0.0,1,G1,249.705,1.3194799999999998,65.33500000000002,17.0,3.0,0.0,6.0,2.0,88.0,1.0,1.0,1.0,2.0,55.52,104.94570836791117,2.113165442141155,461.745288932212,CN1CCN(Cc2ccc(Cl)nc2)C1=NC#N
9662,VZTBIJKURDTZBE-UHFFFAOYSA-N,-2.35,0.0,1,G1,208.17,0.497,39.0418,14.0,4.0,2.0,8.0,4.0,80.0,0.0,1.0,1.0,1.0,99.08,78.99924934925266,2.4932955813352256,208.3616189347681,O=[N+](O)OC1CCCCC1O[N+](=O)O
9663,QNSLBNMSETUZJN-UHFFFAOYSA-N,-2.63,0.0,1,G1,235.67800000000005,0.9772799999999996,60.70770000000002,16.0,3.0,1.0,6.0,2.0,82.0,1.0,1.0,1.0,2.0,64.31,98.37079476691922,2.072066933449349,433.5177654446862,N#CN=C1NCCN1Cc1ccc(Cl)nc1
9664,LPSROTXXMWXWOK-UHFFFAOYSA-N,-3.02,0.0,1,G1,220.181,1.1042999999999998,46.81980000000003,15.0,6.0,0.0,8.0,4.0,86.0,0.0,1.0,1.0,1.0,104.74,85.36419146364928,2.5755286041126246,221.63490896413384,O=[N+]([O-])OC1CCCCCC1O[N+](=O)[O-]
9665,QIVOPJNEUAMBDB-UHFFFAOYSA-N,-3.09,0.0,1,G1,301.41900000000004,2.9400000000000004,87.70170000000003,21.0,5.0,1.0,6.0,6.0,110.0,3.0,0.0,0.0,3.0,57.7,127.7038864971742,1.787488493608349,735.0910872727012,CCN(CC)CCSc1nnc2[nH]c3ccccc3c2n1
9666,OAQJLOZJYFGWIC-UHFFFAOYSA-N,-1.43,0.0,1,G1,263.25699999999995,0.5815999999999999,65.14240000000002,19.0,8.0,1.0,8.0,3.0,100.0,2.0,1.0,1.0,3.0,105.15000000000002,108.103468290602,1.6806816057751068,601.3965065332534,Nc1ncc2ncn(CCC3COC(=O)OC3)c2n1
9667,RZJQGNCSTQAWON-UHFFFAOYSA-N,-4.52,0.5350000000000001,2,G2,314.3620000000001,2.5577000000000005,83.76680000000003,22.0,4.0,0.0,5.0,3.0,112.0,2.0,0.0,1.0,3.0,60.44,128.51823942316784,2.0911663860087306,847.2917680589488,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1
9668,JDHILDINMRGULE-UHFFFAOYSA-N,0.08,0.0,1,G1,169.184,-0.6254999999999993,42.5232,12.0,4.0,2.0,5.0,3.0,66.0,1.0,0.0,0.0,1.0,81.14,69.82559801489202,2.636975221308557,281.9337850187939,Cn1cncc1CC(N)C(=O)O
9669,MWVWYISMEDQTPL-UHFFFAOYSA-N,-2.12,0.0,1,G1,279.503,0.1761999999999998,51.78960000000003,15.0,5.0,2.0,8.0,1.0,88.0,0.0,2.0,2.0,2.0,68.15,100.75614328070844,2.0189434044406687,245.27038098753349,OCC1OC2OC(C(Cl)(Cl)Cl)OC2C1O
9670,NQRRVGBUZRSXRF-UHFFFAOYSA-N,-1.93,0.0,1,G1,208.26,1.0679999999999998,47.26360000000001,12.0,4.0,2.0,6.0,2.0,68.0,0.0,1.0,1.0,1.0,74.6,77.11582428784305,2.3927770801931003,175.72476622436804,O=C(O)C1CCC(C(=O)O)SS1
9671,JPLCQHHISLYGRA-UHFFFAOYSA-N,-2.14,0.0,1,G1,192.218,1.4387,52.142700000000026,14.0,3.0,1.0,4.0,3.0,74.0,1.0,1.0,1.0,2.0,51.22,82.294860032056,1.980747249422847,330.48016436379584,COc1ccc(NC(=O)C2CC2)cn1
9672,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,-3.83,0.336286703077399,3,G5,330.7490000000001,1.8907000000000005,75.81920000000002,21.0,5.0,3.0,9.0,5.0,112.0,2.0,0.0,0.0,2.0,122.63,124.92226167058836,2.4066257491277265,771.1955159056122,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl
9673,MTDIDKAIUDTPOH-UHFFFAOYSA-N,-1.24,0.0,1,G1,362.4700000000002,2.078,100.01250000000007,26.0,5.0,2.0,6.0,10.0,144.0,1.0,1.0,1.0,2.0,78.87,155.07528060312208,1.9165260643280824,578.4337302268439,CCOC(=O)C(CCc1ccccc1)NC(C)CN1CCCC1C(=O)O
9674,GBXSMTUPTTWBMN-UHFFFAOYSA-N,-1.18,0.0,1,G1,376.45300000000026,1.6046,100.15250000000007,27.0,5.0,2.0,7.0,9.0,148.0,1.0,1.0,1.0,2.0,95.94,159.23680270316586,2.007036624624265,649.0319728454913,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CCCC1C(=O)O
9675,CFFQRHTWQPXZID-UHFFFAOYSA-N,-1.11,0.0,1,G1,334.36800000000005,0.1987999999999999,87.37120000000004,24.0,6.0,4.0,6.0,5.0,130.0,2.0,1.0,1.0,3.0,99.38,139.43079888067365,1.6292774371936856,668.1115018163762,OCC1OC(OCCc2cccc3ccccc23)C(O)C(O)C1O
9676,UDTWZFJEMMUFLC-UHFFFAOYSA-N,-2.64,0.2349000000000001,2,G3,204.229,1.1313,55.08540000000002,15.0,2.0,2.0,4.0,2.0,78.0,1.0,1.0,1.0,2.0,58.2,87.67305110525442,2.4690156515518256,402.3087654259664,CCC1(c2ccccc2)NC(=O)NC1=O
9677,RTBHKOWSOJOEPS-UHFFFAOYSA-N,-1.66,0.0,1,G1,226.228,-0.4956000000000001,54.83040000000004,16.0,5.0,3.0,5.0,2.0,88.0,1.0,1.0,1.0,2.0,79.15,92.86007425355258,2.0046292366030167,328.40662387322675,OC1COC(Oc2ccccc2)C(O)C1O
9678,PCLHPOXWGFYRRM-UHFFFAOYSA-N,-1.23,0.0,1,G1,280.276,1.6931,68.58780000000003,20.0,5.0,1.0,6.0,4.0,108.0,1.0,1.0,1.0,2.0,82.06,115.80302252194484,1.9770847845838515,522.1503429116071,CC1(C)OCC(COC(=O)c2ccccc2C(=O)O)O1
9679,KCUZHOVRGQTHKG-UHFFFAOYSA-N,-0.96,0.0,1,G1,226.276,1.0914,58.07120000000003,16.0,2.0,3.0,5.0,4.0,90.0,0.0,2.0,2.0,2.0,78.43,94.59401218423682,1.8374793315356663,292.9542624102254,O=C(O)CCCC1CCCC2NC(=O)NC12
9680,QIVBCDIJIAJPQS-UHFFFAOYSA-N,-1.77,0.2935,2,G3,204.229,1.1223,57.613900000000015,15.0,2.0,3.0,4.0,3.0,78.0,2.0,0.0,0.0,2.0,79.11,86.71270096468882,2.323487371389896,490.0485079143074,NC(Cc1c[nH]c2ccccc12)C(=O)O
9681,IAIWVQXQOWNYOU-UHFFFAOYSA-N,-2.92,0.0,1,G1,198.138,0.1899999999999999,45.6755,14.0,5.0,2.0,8.0,3.0,74.0,1.0,0.0,0.0,1.0,123.76,77.52532582162644,2.6374009499939137,382.9381526645312,NC(=O)NN=Cc1ccc([N+](=O)[O-])o1
9682,WEXRUCMBJFQVBZ-UHFFFAOYSA-N,-2.39,0.0651347492169544,3,G5,226.276,1.1849999999999998,58.47740000000003,16.0,3.0,2.0,5.0,4.0,90.0,0.0,1.0,1.0,1.0,75.27000000000001,94.9671316856138,3.0460336908423664,305.19136469282626,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O
9683,MHRJDYHNVDCBNF-UHFFFAOYSA-N,-1.51,0.0,1,G1,324.3330000000001,-1.7735,80.82940000000002,23.0,6.0,5.0,8.0,5.0,126.0,1.0,0.0,1.0,2.0,130.33,132.51972605822024,2.324957975477236,593.0847630016159,CC1NC(=O)c2ccccc2N(CC(O)C(O)C(O)CO)C1=O
9684,SSOKMRFNHGGGGS-UHFFFAOYSA-N,-1.46,0.0,1,G1,310.30600000000004,-2.161999999999998,76.23440000000002,22.0,6.0,5.0,8.0,5.0,120.0,1.0,0.0,1.0,2.0,130.33,126.15478394382362,2.2648920574078013,564.0189732905594,O=C1NCC(=O)N(CC(O)C(O)C(O)CO)c2ccccc21
9685,QCJQVLKXEYQMLF-UHFFFAOYSA-N,-1.28,0.0,1,G1,246.215,-0.9662800000000002,54.463500000000025,17.0,6.0,5.0,7.0,5.0,96.0,1.0,0.0,0.0,1.0,131.36,96.54807593097728,2.929361366403812,397.3587186607418,Cc1oc(C(O)C(O)C(O)CO)cc1C(=O)O
9686,NEZJDVYDSZTRFS-UHFFFAOYSA-N,-1.46,0.0,1,G1,256.254,-1.1347000000000005,60.837200000000045,18.0,6.0,4.0,6.0,3.0,100.0,1.0,1.0,1.0,2.0,99.38,104.0192501201452,2.076535233402352,368.09020171019625,OCC1OC(Oc2ccccc2)C(O)C(O)C1O
9687,MJJXVEPFHAODSG-UHFFFAOYSA-N,-1.52,0.0,1,G1,342.439,2.4003,99.18370000000004,25.0,5.0,1.0,5.0,6.0,134.0,2.0,1.0,1.0,3.0,50.8,148.45496605453798,1.579014721678505,725.9530883269229,COc1ccc2cc(C(C)C(=O)OCCN3CCNCC3)ccc2c1
9688,CBVJNCUEPFCOOK-UHFFFAOYSA-N,-1.49,0.0,1,G1,356.46600000000007,2.742500000000001,103.81100000000004,26.0,5.0,0.0,5.0,6.0,140.0,2.0,1.0,1.0,3.0,42.010000000000005,155.02987965552987,1.5479663442294191,754.0046422141215,COc1ccc2cc(C(C)C(=O)OCCN3CCN(C)CC3)ccc2c1
9689,FOJQWBARRQHNJT-UHFFFAOYSA-N,-3.7,0.0,1,G1,371.47700000000015,3.6075000000000026,106.36700000000006,27.0,5.0,0.0,5.0,8.0,146.0,2.0,1.0,1.0,3.0,48.0,160.74853332923,1.454939352701082,755.0612298713637,COc1ccc2cc(C(C)C(=O)OCCCCN3CCOCC3)ccc2c1
9690,GNDPMKMIFIOZEP-UHFFFAOYSA-N,-1.29,0.0,1,G1,384.52000000000015,3.522700000000002,113.04500000000006,28.0,5.0,0.0,5.0,8.0,152.0,2.0,1.0,1.0,3.0,42.010000000000005,167.75976388432312,1.4296613253840909,784.5111395185636,COc1ccc2cc(C(C)C(=O)OCCCCN3CCN(C)CC3)ccc2c1
9691,MXBNEEHQIDLPLQ-UHFFFAOYSA-N,-3.75,0.0,1,G1,216.23999999999992,1.2432999999999998,59.13020000000002,16.0,2.0,1.0,4.0,0.0,82.0,1.0,1.0,2.0,3.0,49.41,93.24213355271708,2.112894157822699,469.8414941262541,O=C1Nc2ccccc2C(=O)N2CCCC12
9692,AUNHJVGFQWTEOA-UHFFFAOYSA-N,-4.7,0.0,1,G1,250.685,1.8967,64.14020000000002,17.0,2.0,1.0,5.0,0.0,88.0,1.0,1.0,2.0,3.0,49.41,103.54539977959878,2.1226091123728192,515.2271346395117,O=C1Nc2ccc(Cl)cc2C(=O)N2CCCC12
9693,QMZBNOQLELVDQU-UHFFFAOYSA-N,-2.37,0.0,1,G1,232.23899999999995,0.2140999999999998,60.52000000000002,17.0,3.0,2.0,5.0,0.0,88.0,1.0,1.0,2.0,3.0,69.64,98.03636730491311,2.0793437807611483,500.2790378430076,O=C1Nc2ccccc2C(=O)N2CC(O)CC12
9694,BFWXQSLJSDLIAA-UHFFFAOYSA-N,-1.95,0.0,1,G1,264.321,1.4703,68.13580000000003,19.0,4.0,1.0,4.0,0.0,104.0,0.0,2.0,3.0,3.0,63.6,112.37216731840051,2.051923341430971,478.5372462613826,CC1=C2C(O)C3C(CC(C)C2CC1=O)OC(=O)C3C
9695,DZTHIGRZJZPRDV-UHFFFAOYSA-N,-2.31,0.0,1,G1,246.266,1.2997,67.24320000000003,18.0,2.0,3.0,5.0,4.0,94.0,2.0,0.0,0.0,2.0,82.19,103.81407878012114,2.255584922915833,588.6888111996076,CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O
9696,DDNCQMVWWZOMLN-UHFFFAOYSA-N,-4.84,0.0,1,G1,350.462,4.148300000000003,102.82000000000004,26.0,4.0,0.0,4.0,3.0,136.0,2.0,1.0,3.0,5.0,34.47,153.96919366737637,1.8488750308563917,925.6103409286904,CCOC(=O)C1=CC2(CC)CCCN3CCc4c(n1c1ccccc41)C32
9697,LQUCGMWVJVCUFX-UHFFFAOYSA-N,-4.35,0.0,1,G1,320.39199999999994,3.8408000000000015,93.47100000000005,24.0,4.0,0.0,4.0,4.0,122.0,3.0,1.0,1.0,4.0,38.5,141.25182709481243,1.4759376640942596,774.9132393899407,c1ccc(-c2cnc(-c3ccc(CN4CCOCC4)cc3)o2)cc1
9698,XSXCZNVKFKNLPR-UHFFFAOYSA-N,-2.72,0.0,1,G1,236.231,-1.2899999999999994,59.96390000000001,17.0,5.0,3.0,7.0,1.0,90.0,0.0,1.0,2.0,2.0,108.01999999999998,97.26518469517482,2.311515634623904,477.94268229030087,CN1CC(O)C2=CC(=NNC(N)=O)C(=O)C=C21
9699,GUAZPUYTLMUTMA-UHFFFAOYSA-N,-0.8,0.0,1,G1,193.206,1.9451,51.60430000000002,14.0,3.0,1.0,5.0,3.0,74.0,1.0,0.0,0.0,1.0,65.26,81.658732849854,2.784338062167269,343.57962882289627,CN(C)N=Nc1ccc(C(=O)O)cc1
9700,UYKREHOKELZSPB-UHFFFAOYSA-N,-0.85,0.0,1,G1,261.28099999999995,0.2384999999999997,70.62360000000002,19.0,3.0,4.0,6.0,5.0,100.0,2.0,0.0,0.0,2.0,108.21,109.15396947713386,2.038857648809445,605.9541784768663,NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)O
9701,HNSUDSIHCJEYQG-UHFFFAOYSA-N,-1.18,0.0,1,G1,229.211,-0.5566000000000006,53.41820000000002,16.0,6.0,2.0,7.0,2.0,88.0,1.0,1.0,1.0,2.0,90.37,90.47427716812474,2.232655521064887,436.2525413977774,Nc1ccn(C2CC(F)C(CO)O2)c(=O)n1
9702,AQQKGZJPWKEZJE-UHFFFAOYSA-N,-2.62,0.0,1,G1,276.67900000000003,4.159200000000001,70.69410000000002,19.0,4.0,2.0,6.0,3.0,96.0,2.0,0.0,0.0,2.0,82.25,113.3534731157642,2.215612653438217,638.8366309730286,O=C(O)c1ccc(N=Nc2ccc(O)cc2)cc1Cl
9703,VCCMGHVCRFMITI-UHFFFAOYSA-N,-1.28,0.0,1,G1,301.25100000000003,-1.2265,67.4916,21.0,8.0,4.0,9.0,4.0,116.0,1.0,1.0,1.0,2.0,142.52,118.672225842645,2.1410665860385083,507.7857229222692,O=[N+]([O-])c1cccc(OC2OC(CO)C(O)C(O)C2O)c1
9704,XDPYXPRALQKAHS-UHFFFAOYSA-N,-1.94,0.0,1,G1,312.3690000000001,2.0631999999999997,85.91360000000006,23.0,4.0,2.0,5.0,3.0,120.0,2.0,3.0,3.0,5.0,73.66,134.11535562932886,1.6487462652685227,742.6290470112475,O=C(O)C1CN2CCC1CC2C(O)c1ccnc2ccccc12
9705,OVZUMYVWPIEZMH-UHFFFAOYSA-N,-2.01,0.0,1,G1,287.23100000000005,1.5125999999999995,74.01989999999999,21.0,6.0,2.0,8.0,4.0,106.0,1.0,0.0,1.0,2.0,121.9,117.786535066862,2.2651578120440474,718.2718465162063,O=C(O)C1=CC(=NNc2ccccc2[N+](=O)[O-])C=CC1=O
9706,UFQCLRMJHOWNLX-UHFFFAOYSA-N,-3.22,0.0,1,G1,402.2480000000001,3.922100000000003,98.74970000000002,25.0,6.0,1.0,7.0,4.0,128.0,3.0,0.0,1.0,4.0,65.5,152.82144060101646,1.7191211123779933,919.2069206251988,COCC1COc2cc3ncnc(Nc4cccc(Br)c4)c3cc2O1
9707,NEIIKBWBBCJSQU-UHFFFAOYSA-N,-2.19,0.0,1,G1,306.35800000000006,1.897,77.61300000000004,22.0,5.0,0.0,5.0,1.0,120.0,0.0,2.0,3.0,3.0,69.67000000000002,129.58288512454837,2.1014500359743438,565.3966058118002,CC(=O)OC1C2C(CC(C)C3C=CC(=O)C31C)OC(=O)C2C
9708,QTSBFJRVBUIZJC-UHFFFAOYSA-N,-3.52,0.0,1,G1,449.2480000000001,3.7642000000000015,103.7667,25.0,6.0,1.0,7.0,4.0,128.0,3.0,0.0,1.0,4.0,65.5,158.2157311164187,1.7191211123779933,919.2069206251988,COCC1COc2cc3ncnc(Nc4cccc(I)c4)c3cc2O1
